"test","url","score","title","description"
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Does not register a service worker that controls page and `start_url`","The service worker is the technology that enables your app to use many Progressive Web App features, such as offline, add to homescreen, and push notifications. [Learn more](https://web.dev/service-worker/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Current page does not respond with a 200 when offline","If you're building a Progressive Web App, consider using a service worker so that your app can work offline. [Learn more](https://web.dev/works-offline/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Browser errors were logged to the console","Errors logged to the console indicate unresolved problems. They can come from network request failures and other browser concerns. [Learn more](https://web.dev/errors-in-console/)"
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Web app manifest does not meet the installability requirements","Browsers can proactively prompt users to add your app to their homescreen, which can lead to higher engagement. [Learn more](https://web.dev/installable-manifest/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Does not provide a valid `apple-touch-icon`","For ideal appearance on iOS when users add a progressive web app to the home screen, define an `apple-touch-icon`. It must point to a non-transparent 192px (or 180px) square PNG. [Learn More](https://web.dev/apple-touch-icon/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Is not configured for a custom splash screen","A themed splash screen ensures a high-quality experience when users launch your app from their homescreens. [Learn more](https://web.dev/splash-screen/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Does not set a theme color for the address bar.","The browser address bar can be themed to match your site. [Learn more](https://web.dev/themed-omnibox/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Manifest doesn't have a maskable icon","A maskable icon ensures that the image fills the entire shape without being letterboxed when installing the app on a device. [Learn more](https://web.dev/maskable-icon-audit/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","`start_url` does not respond with a 200 when offline","A service worker enables your web app to be reliable in unpredictable network conditions. [Learn more](https://web.dev/offline-start-url/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Reduce the impact of third-party code","Third-party code can significantly impact load performance. Limit the number of redundant third-party providers and try to load third-party code after your page has primarily finished loading. [Learn more](https://developers.google.com/web/fundamentals/performance/optimizing-content-efficiency/loading-third-party-javascript/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Image elements do not have explicit `width` and `height`","Set an explicit width and height on image elements to reduce layout shifts and improve CLS. [Learn more](https://web.dev/optimize-cls/#images-without-dimensions)"
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Background and foreground colors do not have a sufficient contrast ratio.","Low-contrast text is difficult or impossible for many users to read. [Learn more](https://web.dev/color-contrast/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","`<frame>` or `<iframe>` elements do not have a title","Screen reader users rely on frame titles to describe the contents of frames. [Learn more](https://web.dev/frame-title/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Heading elements are not in a sequentially-descending order","Properly ordered headings that do not skip levels convey the semantic structure of the page, making it easier to navigate and understand when using assistive technologies. [Learn more](https://web.dev/heading-order/)."
"lighthouse","https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","0","Does not use passive listeners to improve scrolling performance","Consider marking your touch and wheel event listeners as `passive` to improve your page's scroll performance. [Learn more](https://web.dev/uses-passive-event-listeners/)."
"lighthouse","https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26url%3Dhttps%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F%26title%3Dhttps%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F%26summary%3DBased%2BOn%2BOverwhelming%2BPositive%2BMarket%2BFeedback%2BHERNDON%2C%2BVA%2B%E2%80%93%2BMay%2B5%2C%2B2020%C2%A0%2B%E2%80%93%2BDeque%2BSystems%2C%2Ba%2Bleading%2Bsoftware%2Bcompany%2Bspecializing%2Bin%2Bdigital%2Baccessibility%2C%2Btoday%2Bannounced%E2%80%A6%26source%3Dhttps%3A%2F%2Fwww.deque.com","0","Does not use HTTPS","All sites should be protected with HTTPS, even ones that don't handle sensitive data. This includes avoiding [mixed content](https://developers.google.com/web/fundamentals/security/prevent-mixed-content/what-is-mixed-content), where some resources are loaded over HTTP despite the initial request being servedover HTTPS. HTTPS prevents intruders from tampering with or passively listening in on the communications between your app and your users, and is a prerequisite for HTTP/2 and many new web platform APIs. [Learn more](https://web.dev/is-on-https/)."
"lighthouse","https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26url%3Dhttps%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F%26title%3Dhttps%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F%26summary%3DBased%2BOn%2BOverwhelming%2BPositive%2BMarket%2BFeedback%2BHERNDON%2C%2BVA%2B%E2%80%93%2BMay%2B5%2C%2B2020%C2%A0%2B%E2%80%93%2BDeque%2BSystems%2C%2Ba%2Bleading%2Bsoftware%2Bcompany%2Bspecializing%2Bin%2Bdigital%2Baccessibility%2C%2Btoday%2Bannounced%E2%80%A6%26source%3Dhttps%3A%2F%2Fwww.deque.com","0","Does not register a service worker that controls page and `start_url`","The service worker is the technology that enables your app to use many Progressive Web App features, such as offline, add to homescreen, and push notifications. [Learn more](https://web.dev/service-worker/)."
"lighthouse","https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26url%3Dhttps%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F%26title%3Dhttps%3A%2F%2Fwww.deque.com%2Fblog%2Fdeque-unifies-accessibility-software-under-axe%2F%26summary%3DBased%2BOn%2BOverwhelming%2BPositive%2BMarket%2BFeedback%2BHERNDON%2C%2BVA%2B%E2%80%93%2BMay%2B5%2C%2B2020%C2%A0%2B%E2%80%93%2BDeque%2BSystems%2C%2Ba%2Bleading%2Bsoftware%2Bcompany%2Bspecializing%2Bin%2Bdigital%2Baccessibility%2C%2Btoday%2Bannounced%E2%80%A6%26source%3Dhttps%3A%2F%2Fwww.deque.com","0","Current page does not respond with a 200 when offline","If you're building a Progressive Web App, consider using a service worker so that your app can work offline. [Learn more](https://web.dev/works-offline/)."
